Price,Age_08_04,KM,HP,Automatic,cc,Doors,Cylinders,Gears,Weight,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Petrol
11950.0,49.0,40836.0,110.0,0.0,1600.0,3.0,4.0,5.0,1075.0,0,0,1
11250.0,50.0,40400.0,97.0,0.0,1400.0,5.0,4.0,5.0,1060.0,0,0,1
11950.0,47.0,40361.0,110.0,0.0,1600.0,5.0,4.0,5.0,1090.0,0,0,1
13750.0,54.0,40325.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
11000.0,47.0,40000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1080.0,0,0,1
13500.0,50.0,39706.0,110.0,0.0,1600.0,5.0,4.0,5.0,1080.0,0,0,1
10950.0,54.0,39291.0,110.0,0.0,1600.0,3.0,4.0,5.0,1040.0,0,0,1
10750.0,54.0,39000.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
8950.0,47.0,38900.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
12950.0,51.0,38403.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
9750.0,56.0,37461.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10900.0,54.0,37000.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10995.0,55.0,36406.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10750.0,48.0,36005.0,97.0,0.0,1400.0,5.0,4.0,5.0,1065.0,0,0,1
10950.0,52.0,36000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
13000.0,49.0,36000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1080.0,0,0,1
12950.0,45.0,36000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1070.0,0,0,1
11500.0,52.0,35823.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10950.0,56.0,35230.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
11710.0,48.0,35142.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
9980.0,49.0,34890.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
12250.0,51.0,34882.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
11500.0,46.0,34000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
11950.0,56.0,33998.0,110.0,0.0,1600.0,5.0,4.0,5.0,1080.0,0,0,1
11500.0,55.0,33230.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
11900.0,46.0,33021.0,110.0,0.0,1600.0,5.0,4.0,5.0,1080.0,0,0,1
11930.0,49.0,31999.0,97.0,0.0,1400.0,3.0,4.0,5.0,1030.0,0,0,1
10500.0,52.0,31579.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
8950.0,56.0,31000.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10450.0,46.0,30806.0,97.0,0.0,1400.0,5.0,4.0,5.0,1060.0,0,0,1
10500.0,55.0,30461.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
12950.0,50.0,29686.0,110.0,0.0,1600.0,3.0,4.0,5.0,1075.0,0,0,1
9950.0,55.0,29650.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
12900.0,52.0,29500.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
9950.0,48.0,28656.0,97.0,0.0,1400.0,3.0,4.0,5.0,1085.0,0,0,1
9950.0,55.0,27500.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10950.0,48.0,26938.0,110.0,0.0,1600.0,3.0,4.0,5.0,1040.0,0,0,1
10950.0,53.0,26624.0,97.0,0.0,1400.0,5.0,4.0,5.0,1060.0,0,0,1
9950.0,47.0,26221.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10950.0,50.0,22648.0,97.0,0.0,1400.0,5.0,4.0,5.0,1060.0,0,0,1
10800.0,50.0,22500.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10500.0,56.0,19313.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10450.0,50.0,17619.0,110.0,0.0,1600.0,4.0,4.0,5.0,1030.0,0,0,1
10600.0,51.0,17069.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
10450.0,48.0,15000.0,97.0,0.0,1400.0,3.0,4.0,5.0,1025.0,0,0,1
12950.0,50.0,10210.0,97.0,0.0,1400.0,5.0,4.0,5.0,1065.0,0,0,1
11250.0,47.0,5309.0,110.0,0.0,1600.0,3.0,4.0,5.0,1070.0,0,0,1
7500.0,50.0,1.0,90.0,0.0,1900.0,3.0,4.0,5.0,1152.5,0,1,0
8950.0,52.0,31000.0,97.0,0.0,1398.0,3.0,4.0,5.0,1025.0,0,0,1
6950.0,58.0,153051.875,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
7900.0,68.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5950.0,68.0,153051.875,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
7500.0,59.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
7500.0,62.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1140.0,0,1,0
6900.0,65.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
5751.0,67.0,153051.875,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
6950.0,68.0,153051.875,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,67.0,153051.875,110.0,0.0,1600.0,5.0,4.0,5.0,1050.0,0,0,1
7750.0,59.0,153051.875,72.0,0.0,1900.0,3.0,4.0,5.0,1120.0,0,1,0
7950.0,64.0,153051.875,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8250.0,64.0,150585.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
6250.0,67.0,149000.0,90.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9500.0,62.0,147636.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
6900.0,59.0,144521.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8450.0,64.0,144000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,1,0,0
7350.0,65.0,140168.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8950.0,68.0,140000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
6900.0,60.0,139800.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8950.0,59.0,137050.0,110.0,0.0,1600.0,3.0,4.0,5.0,1078.0,1,0,0
8750.0,61.0,136956.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
7950.0,67.0,135337.0,110.0,0.0,1600.0,5.0,4.0,5.0,1120.0,1,0,0
8950.0,64.0,133769.0,72.0,0.0,1900.0,3.0,4.0,5.0,1120.0,0,1,0
8950.0,58.0,133405.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
8950.0,65.0,132807.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7950.0,64.0,132393.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7750.0,60.0,130270.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7500.0,59.0,130000.0,72.0,0.0,1900.0,4.0,4.0,5.0,1135.0,0,1,0
8950.0,67.0,127000.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9800.0,67.0,126800.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9450.0,66.0,126452.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8950.0,62.0,125175.0,116.0,0.0,1900.0,5.0,4.0,5.0,1150.0,0,1,0
8750.0,68.0,125000.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
10500.0,61.0,123000.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7995.0,59.0,121626.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
10450.0,64.0,120400.0,110.0,0.0,1600.0,5.0,4.0,5.0,1090.0,0,0,1
9950.0,66.0,120000.0,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
9950.0,68.0,119541.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8950.0,68.0,119500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7950.0,68.0,119289.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10950.0,57.0,118833.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,64.0,118000.0,72.0,0.0,1900.0,5.0,4.0,5.0,1150.0,0,1,0
8600.0,68.0,117955.0,110.0,0.0,1600.0,4.0,4.0,5.0,1065.0,0,0,1
7250.0,65.0,117609.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6950.0,68.0,117000.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8000.0,64.0,116000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
9950.0,58.0,115715.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9450.0,60.0,115191.0,110.0,0.0,1600.0,4.0,4.0,5.0,1079.0,1,0,0
7950.0,68.0,115071.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
9450.0,63.0,115000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1109.0,1,0,0
9950.0,64.0,114846.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
6950.0,65.0,114383.0,90.0,0.0,1900.0,3.0,4.0,5.0,1152.5,0,1,0
8250.0,59.0,113700.0,110.0,0.0,1600.0,5.0,4.0,5.0,1065.0,0,0,1
9950.0,67.0,113118.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
8250.0,59.0,112827.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
9950.0,68.0,112116.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10500.0,66.0,112000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
7950.0,62.0,112000.0,72.0,0.0,1900.0,4.0,4.0,5.0,1135.0,0,1,0
9750.0,65.0,111769.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9250.0,61.0,110853.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9500.0,68.0,110287.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,62.0,109547.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7750.0,63.0,109230.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9500.0,68.0,109150.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,67.0,108793.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9750.0,64.0,106784.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9750.0,58.0,105942.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
5950.0,59.0,105000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8500.0,62.0,105000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
8495.0,68.0,104299.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
9250.0,67.0,104000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
6900.0,68.0,104000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,58.0,103458.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
9500.0,63.0,103400.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9250.0,63.0,102807.0,86.0,0.0,1300.0,5.0,4.0,5.0,1055.0,0,0,1
9895.0,68.0,102494.0,110.0,0.0,1600.0,5.0,4.0,5.0,1090.0,0,0,1
9950.0,57.0,102300.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
7950.0,61.0,102106.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,68.0,101889.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8250.0,57.0,101791.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8950.0,63.0,101469.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
8950.0,68.0,101001.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,61.0,100748.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,65.0,100550.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9450.0,67.0,99781.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8950.0,59.0,98658.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
9250.0,65.0,98500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,64.0,98291.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
9950.0,61.0,97648.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,61.0,97425.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9900.0,65.0,97173.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,66.0,97046.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
8950.0,67.0,96000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
12250.0,60.0,96000.0,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
9250.0,67.0,95750.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
10250.0,61.0,95147.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8950.0,68.0,95000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7999.0,65.0,95000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9900.0,66.0,94606.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
8250.0,63.0,94504.0,86.0,0.0,1300.0,4.0,4.0,5.0,1000.0,0,0,1
10500.0,65.0,93428.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8450.0,65.0,93408.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9900.0,68.0,93296.0,110.0,0.0,1600.0,5.0,4.0,5.0,1090.0,0,0,1
10500.0,62.0,93098.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8500.0,67.0,92922.0,72.0,0.0,1900.0,4.0,4.0,5.0,1100.0,0,1,0
9500.0,61.0,92498.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9450.0,65.0,92226.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9900.0,68.0,91505.0,72.0,0.0,1900.0,3.0,4.0,5.0,1115.0,0,1,0
8250.0,64.0,91333.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,65.0,91246.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,58.0,91000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8450.0,68.0,90727.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8490.0,62.0,90000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8750.0,60.0,89576.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9750.0,64.0,89145.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
9950.0,63.0,89000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8500.0,68.0,88807.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8450.0,63.0,88685.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
7900.0,62.0,88667.0,110.0,0.0,1600.0,4.0,4.0,5.0,1040.0,0,0,1
8750.0,57.0,88480.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
7950.0,61.0,88127.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
6900.0,62.0,88000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
8150.0,65.0,87821.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10995.0,59.0,87654.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
8900.0,59.0,86888.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9500.0,59.0,86871.0,86.0,0.0,1300.0,5.0,4.0,5.0,1040.0,0,0,1
8950.0,68.0,86714.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
11500.0,65.0,85889.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
10450.0,62.0,85000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10500.0,60.0,85000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
9250.0,68.0,84976.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10950.0,65.0,84558.0,110.0,0.0,1600.0,5.0,4.0,5.0,1120.0,0,0,1
10450.0,62.0,84549.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9250.0,68.0,84482.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8750.0,62.0,83908.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8750.0,67.0,83560.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9800.0,68.0,83000.0,107.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
8250.0,64.0,82723.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10450.0,62.0,82421.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9750.0,58.0,82254.0,110.0,0.0,1600.0,5.0,4.0,5.0,1050.0,0,0,1
8950.0,61.0,82115.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
7450.0,65.0,82000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8450.0,68.0,81965.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8250.0,66.0,81250.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,65.0,81192.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
8950.0,61.0,81170.0,110.0,0.0,1600.0,4.0,4.0,5.0,1040.0,0,0,1
8750.0,66.0,81083.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10450.0,61.0,80714.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10950.0,57.0,80470.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8450.0,65.0,80439.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9950.0,59.0,80430.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,68.0,80426.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8750.0,62.0,80265.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9950.0,65.0,80153.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9500.0,68.0,80121.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8250.0,65.0,80086.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
10950.0,62.0,80000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,60.0,80000.0,86.0,0.0,1300.0,5.0,4.0,5.0,1015.0,0,0,1
8250.0,65.0,80000.0,86.0,0.0,1300.0,2.0,4.0,5.0,1015.0,0,0,1
9895.0,67.0,79858.0,110.0,0.0,1600.0,4.0,4.0,5.0,1040.0,0,0,1
9130.0,67.0,79762.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
10950.0,59.0,79660.0,86.0,0.0,1300.0,5.0,4.0,5.0,1065.0,0,0,1
10500.0,60.0,79150.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8900.0,61.0,79000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9500.0,57.0,78955.0,86.0,0.0,1300.0,5.0,4.0,5.0,1045.0,0,0,1
10950.0,59.0,78750.0,90.0,0.0,1900.0,5.0,4.0,5.0,1152.5,0,1,0
7950.0,68.0,78521.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,64.0,78356.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,65.0,78076.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,61.0,78063.0,107.0,0.0,1600.0,5.0,4.0,5.0,1100.0,0,0,1
10950.0,67.0,77821.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9750.0,68.0,77695.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9750.0,65.0,77500.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9450.0,63.0,77457.0,110.0,0.0,1600.0,3.0,4.0,5.0,1055.0,0,0,1
8950.0,68.0,77029.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,68.0,77008.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8900.0,66.0,76791.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9950.0,61.0,76700.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8750.0,67.0,76569.0,86.0,0.0,1300.0,3.0,4.0,5.0,1020.0,0,0,1
8950.0,59.0,76162.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8990.0,65.0,76155.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
8950.0,61.0,75609.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,62.0,75569.0,72.0,0.0,1900.0,3.0,4.0,5.0,1120.0,0,1,0
9950.0,67.0,75429.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9900.0,68.0,75000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,65.0,75000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
8950.0,62.0,75000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9500.0,66.0,74963.0,107.0,0.0,1600.0,3.0,4.0,5.0,1085.0,0,0,1
7950.0,68.0,74889.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7750.0,68.0,74875.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,63.0,74747.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
11950.0,60.0,74720.0,110.0,0.0,1600.0,5.0,4.0,5.0,1085.0,0,0,1
8950.0,62.0,74457.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
11950.0,60.0,74337.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8950.0,68.0,74308.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9950.0,64.0,74193.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8250.0,65.0,74179.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8995.0,67.0,73936.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
9995.0,61.0,73894.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9250.0,64.0,73500.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,64.0,73376.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8900.0,64.0,73300.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,58.0,73172.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
9950.0,58.0,72928.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
7950.0,67.0,72880.0,86.0,0.0,1332.0,3.0,4.0,5.0,1015.0,0,0,1
8250.0,63.0,72522.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9450.0,64.0,72000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
7950.0,57.0,72000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9500.0,59.0,71366.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
8950.0,65.0,71317.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
10950.0,62.0,71000.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
8950.0,60.0,70954.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9450.0,63.0,70908.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
8000.0,58.0,70560.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
9900.0,67.0,70552.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
8950.0,62.0,70500.0,110.0,0.0,1600.0,5.0,4.0,5.0,1035.0,0,0,1
10900.0,60.0,70453.0,72.0,0.0,1900.0,5.0,4.0,5.0,1135.0,0,1,0
9450.0,59.0,70218.0,110.0,0.0,1600.0,3.0,4.0,5.0,1050.0,0,0,1
8450.0,64.0,70116.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
9500.0,65.0,70068.0,110.0,0.0,1600.0,5.0,4.0,5.0,1075.0,0,0,1
10500.0,67.0,70000.0,107.0,0.0,1587.0,3.0,4.0,5.0,1065.0,0,0,1
6950.0,68.0,70000.0,86.0,0.0,1300.0,3.0,4.0,5.0,1015.0,0,0,1
9750.0,68.0,69103.0,110.0,0.0,1600.0,4.0,4.0,5.0,1035.0,0,0,1
6950.0,58.0,69022.0,86.0,0.0,1300.0,5.0,4.0,5.0,1035.0,0,0,1
9650.0,67.0,69000.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9950.0,68.0,68865.0,110.0,0.0,1600.0,3.0,4.0,5.0,1065.0,0,0,1
9250.0,58.0,68723.0,86.0,0.0,1300.0,3.0,4.0,5.0,1025.0,0,0,1
8950.0,63.0,68453.0,110.0,0.0,1600.0,5.0,4.0,5.0,1070.0,0,0,1
9900.0,63.0,68238.0,86.0,0.0,1300.0,5.0,4.0,5.0,1050.0,0,0,1
